4790	79155	1
7879	83547	1
3932	80306	1
53840	85363	1
5705	8856	1
10083	64072	1
8440	57142	1
1739	9229	1
3178	4792	1
5159	9368	1
5890	128312	1
1020	5468	1
5335	27040	1
7490	9391	1
10254	26994	1
5468	8031	1
4086	4086	1
1855	5684	1
641	4292	1
432	29956	1
4850	7324	1
468	112399	1
4502	25898	1
6714	8856	1
11155	58529	1
5702	7428	1
7138	84676	1
324	1741	1
2252	2263	1
3725	22924	1
7054	7534	1
2176	3312	1
6729	6729	1
7186	7187	1
4628	5087	1
11235	51765	1
716	716	1
2113	3725	1
3981	7158	1
9815	10318	1
558	2621	1
2120	2885	1
4771	6895	1
8777	144125	1
1432	1852	1
1956	5795	1
3182	8626	1
5425	253980	1
2023	7534	1
2065	2886	1
7494	58487	1
351	3028	1
367	2308	1
2965	10661	1
1616	2113	1
4929	5915	1
6789	11186	1
613	2885	1
4200	4200	1
8291	8527	1
5563	5717	1
4793	6256	1
8766	80223	1
23011	27342	1
1613	5074	1
572	2810	1
2318	3751	1
9322	23433	1
573	5925	1
5867	9135	1
2549	9402	1
5936	8900	1
3611	22950	1
4790	7295	1
4103	7709	1
3320	10598	1
4734	7322	1
10951	56946	1
4438	7411	1
4217	5536	1
641	6117	1
7874	7874	1
468	57761	1
5788	115426	1
5700	6314	1
773	2896	1
4193	6233	1
26986	51433	1
8900	196528	1
6929	7329	1
1051	1649	1
28996	57659	1
2274	3679	1
2896	57761	1
2316	9133	1
5218	10971	1
355	7329	1
6456	8867	1
493	11186	1
6310	59349	1
8350	23408	1
3725	4087	1
1642	1643	1
2280	2280	1
839	839	1
2033	23426	1
5810	10987	1
4868	8826	1
3725	10538	1
6310	11338	1
8350	23476	1
4852	29979	1
5127	7534	1
3611	171024	1
8648	10521	1
5133	29126	1
988	5356	1
3265	8036	1
3191	3191	1
9967	140890	1
57692	57692	1
28996	51701	1
4171	4174	1
3275	11100	1
9146	25852	1
81	10612	1
3190	3190	1
7329	10401	1
2113	51742	1
11157	51690	1
7134	84676	1
2932	161882	1
3561	3565	1
7187	8784	1
8648	9325	1
672	1460	1
389	84708	1
635	635	1
914	9051	1
4801	4802	1
2057	3635	1
51176	51588	1
2353	4088	1
5980	10459	1
23016	51013	1
673	10971	1
3676	3695	1
3055	6654	1
984	5058	1
6118	6774	1
355	8772	1
8517	28989	1
4089	10273	1
4088	4739	1
5567	6194	1
84148	339287	1
5819	5819	1
2885	26191	1
4218	117177	1
